model,mode,form,difficulty,count,main_metric,count_within1_acc,segment_f1@0.5,mean_best_tIoU,bbox_acc@50iou,self_temporal_loc_f1@0.5,self_temporal_loc_mean_tIoU
qwen3.5-flash-Instant,multi-landmark,env_visibility_reasoning,medium,0,,,,,,,
qwen3.5-flash-Instant,multi-landmark,env_visibility_reasoning,hard,0,,,,,,,
qwen3.5-flash-Instant,multi-landmark,env_visibility_reasoning,1,0,,,,,,,
qwen3.5-flash-Instant,multi-landmark,env_visibility_reasoning,2-3,0,,,,,,,
qwen3.5-flash-Instant,multi-landmark,env_visibility_reasoning,4-5,0,,,,,,,
qwen3.5-flash-Instant,multi-landmark,env_visibility_reasoning,6+,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,self_composite_instance_recognition,easy,69,0.0,,,,,0.11594202898550725,0.13094624467421995
qwen3.5-plus-Instant,single-landmark,self_composite_instance_recognition,medium,459,0.02832244008714597,,,,,0.08496732026143791,0.08508593558048741
qwen3.5-plus-Instant,single-landmark,self_composite_instance_recognition,hard,6,0.0,,,,,0.16666666666666666,0.19476744186046513
qwen3.5-plus-Instant,single-landmark,self_composite_instance_recognition,1,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,self_composite_instance_recognition,2-3,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,self_composite_instance_recognition,4-5,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,self_composite_instance_recognition,6+,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,self_atomic_instance_recognition,easy,463,0.39736911544813974,,,,,0.6424036412657459,0.6711376195876677
qwen3.5-plus-Instant,single-landmark,self_atomic_instance_recognition,medium,549,0.22124832725788837,,,,,0.31529720539966405,0.3136038765074636
qwen3.5-plus-Instant,single-landmark,self_atomic_instance_recognition,hard,12,0.17857142857142858,,,,,0.5947712418300652,0.4750938504390631
qwen3.5-plus-Instant,single-landmark,self_atomic_instance_recognition,1,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,self_atomic_instance_recognition,2-3,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,self_atomic_instance_recognition,4-5,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,self_atomic_instance_recognition,6+,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,env_visibility_reasoning,easy,463,0.6997840172786177,0.9848812095032398,0.6194694430256155,0.544793010464776,,,
qwen3.5-plus-Instant,single-landmark,env_visibility_reasoning,medium,549,0.40255009107468126,0.7577413479052824,0.48178976764281023,0.4123812716284277,,,
qwen3.5-plus-Instant,single-landmark,env_visibility_reasoning,hard,12,0.0,0.0,0.021836688337599993,0.033261803125291346,,,
qwen3.5-plus-Instant,single-landmark,env_visibility_reasoning,1,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,env_visibility_reasoning,2-3,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,env_visibility_reasoning,4-5,0,,,,,,,
qwen3.5-plus-Instant,single-landmark,env_visibility_reasoning,6+,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_composite_instance_recognition,easy,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_composite_instance_recognition,medium,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_composite_instance_recognition,hard,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_composite_instance_recognition,1,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_composite_instance_recognition,2-3,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_composite_instance_recognition,4-5,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_composite_instance_recognition,6+,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_atomic_instance_recognition,easy,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_atomic_instance_recognition,medium,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_atomic_instance_recognition,hard,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_atomic_instance_recognition,1,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_atomic_instance_recognition,2-3,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_atomic_instance_recognition,4-5,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,self_atomic_instance_recognition,6+,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,env_visibility_reasoning,easy,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,env_visibility_reasoning,medium,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,env_visibility_reasoning,hard,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,env_visibility_reasoning,1,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,env_visibility_reasoning,2-3,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,env_visibility_reasoning,4-5,0,,,,,,,
qwen3.5-plus-Instant,multi-landmark,env_visibility_reasoning,6+,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,self_composite_instance_recognition,easy,79,0.02531645569620253,,,,,0.11392405063291139,0.14844631594655766
qwen3.6-plus-Instant,single-landmark,self_composite_instance_recognition,medium,464,0.11206896551724138,,,,,0.17456896551724138,0.17229147180432033
qwen3.6-plus-Instant,single-landmark,self_composite_instance_recognition,hard,7,0.0,,,,,0.14285714285714285,0.16453488372093023
qwen3.6-plus-Instant,single-landmark,self_composite_instance_recognition,1,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,self_composite_instance_recognition,2-3,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,self_composite_instance_recognition,4-5,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,self_composite_instance_recognition,6+,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,self_atomic_instance_recognition,easy,463,0.3683211294315967,,,,,0.6676552529882268,0.6788612578302154
qwen3.6-plus-Instant,single-landmark,self_atomic_instance_recognition,medium,549,0.21384560030583102,,,,,0.2816496654601294,0.30119120611453776
qwen3.6-plus-Instant,single-landmark,self_atomic_instance_recognition,hard,12,0.17857142857142858,,,,,0.5347222222222223,0.37406433585579024
qwen3.6-plus-Instant,single-landmark,self_atomic_instance_recognition,1,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,self_atomic_instance_recognition,2-3,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,self_atomic_instance_recognition,4-5,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,self_atomic_instance_recognition,6+,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,env_visibility_reasoning,easy,463,0.8509719222462203,0.9524838012958964,0.6814100830729105,0.6208666758840682,,,
qwen3.6-plus-Instant,single-landmark,env_visibility_reasoning,medium,549,0.22950819672131148,0.726775956284153,0.3853113715759563,0.33573234513991485,,,
qwen3.6-plus-Instant,single-landmark,env_visibility_reasoning,hard,12,0.0,0.0,0.01515151515151515,0.0282076319236579,,,
qwen3.6-plus-Instant,single-landmark,env_visibility_reasoning,1,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,env_visibility_reasoning,2-3,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,env_visibility_reasoning,4-5,0,,,,,,,
qwen3.6-plus-Instant,single-landmark,env_visibility_reasoning,6+,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_composite_instance_recognition,easy,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_composite_instance_recognition,medium,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_composite_instance_recognition,hard,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_composite_instance_recognition,1,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_composite_instance_recognition,2-3,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_composite_instance_recognition,4-5,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_composite_instance_recognition,6+,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_atomic_instance_recognition,easy,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_atomic_instance_recognition,medium,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_atomic_instance_recognition,hard,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_atomic_instance_recognition,1,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_atomic_instance_recognition,2-3,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_atomic_instance_recognition,4-5,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,self_atomic_instance_recognition,6+,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,env_visibility_reasoning,easy,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,env_visibility_reasoning,medium,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,env_visibility_reasoning,hard,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,env_visibility_reasoning,1,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,env_visibility_reasoning,2-3,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,env_visibility_reasoning,4-5,0,,,,,,,
qwen3.6-plus-Instant,multi-landmark,env_visibility_reasoning,6+,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_composite_instance_recognition,easy,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_composite_instance_recognition,medium,4,0.0,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_composite_instance_recognition,hard,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_composite_instance_recognition,1,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_composite_instance_recognition,2-3,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_composite_instance_recognition,4-5,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_composite_instance_recognition,6+,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_atomic_instance_recognition,easy,3,0.0,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_atomic_instance_recognition,medium,5,0.0,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_atomic_instance_recognition,hard,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_atomic_instance_recognition,1,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_atomic_instance_recognition,2-3,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_atomic_instance_recognition,4-5,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,self_atomic_instance_recognition,6+,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,env_visibility_reasoning,easy,3,0.0,0.3333333333333333,0.0,0.08424908424908424,,,
zai-org/GLM-4.6V-Instant,single-landmark,env_visibility_reasoning,medium,5,0.0,0.0,0.0,0.0,,,
zai-org/GLM-4.6V-Instant,single-landmark,env_visibility_reasoning,hard,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,env_visibility_reasoning,1,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,env_visibility_reasoning,2-3,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,env_visibility_reasoning,4-5,0,,,,,,,
zai-org/GLM-4.6V-Instant,single-landmark,env_visibility_reasoning,6+,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_composite_instance_recognition,easy,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_composite_instance_recognition,medium,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_composite_instance_recognition,hard,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_composite_instance_recognition,1,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_composite_instance_recognition,2-3,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_composite_instance_recognition,4-5,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_composite_instance_recognition,6+,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_atomic_instance_recognition,easy,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_atomic_instance_recognition,medium,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_atomic_instance_recognition,hard,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_atomic_instance_recognition,1,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_atomic_instance_recognition,2-3,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_atomic_instance_recognition,4-5,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,self_atomic_instance_recognition,6+,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,env_visibility_reasoning,easy,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,env_visibility_reasoning,medium,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,env_visibility_reasoning,hard,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,env_visibility_reasoning,1,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,env_visibility_reasoning,2-3,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,env_visibility_reasoning,4-5,0,,,,,,,
zai-org/GLM-4.6V-Instant,multi-landmark,env_visibility_reasoning,6+,0,,,,,,,
